#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCR2	PRF1	9606.ENSP00000292301	9606.ENSP00000398568	0	0	0	0	0.160	0	0	0.420	0.491
CCR2	IL2RG	9606.ENSP00000292301	9606.ENSP00000363318	0	0	0	0	0.311	0	0	0.294	0.492
CCR2	IL15	9606.ENSP00000292301	9606.ENSP00000296545	0	0	0	0	0.094	0	0	0.469	0.498
CCR2	CD34	9606.ENSP00000292301	9606.ENSP00000310036	0	0	0	0	0	0	0	0.514	0.514
CCR2	CD40LG	9606.ENSP00000292301	9606.ENSP00000359663	0	0	0	0	0.122	0	0	0.470	0.515
CCR2	IL1R1	9606.ENSP00000292301	9606.ENSP00000386380	0	0	0	0	0.055	0	0	0.517	0.524
CCR2	CD274	9606.ENSP00000292301	9606.ENSP00000370989	0	0	0	0	0.064	0	0	0.527	0.538
CCR2	TLR9	9606.ENSP00000292301	9606.ENSP00000353874	0	0	0	0	0.100	0	0	0.510	0.540
CCR2	CD28	9606.ENSP00000292301	9606.ENSP00000324890	0	0	0	0	0.132	0	0	0.497	0.545
CCR2	PECAM1	9606.ENSP00000292301	9606.ENSP00000457421	0	0	0	0	0.109	0	0	0.517	0.551
CCR2	MYD88	9606.ENSP00000292301	9606.ENSP00000401399	0	0	0	0	0.076	0	0	0.542	0.558
CCR2	TLR8	9606.ENSP00000292301	9606.ENSP00000312082	0	0	0	0	0.334	0	0	0.370	0.562
CCR2	TLR1	9606.ENSP00000292301	9606.ENSP00000354932	0	0	0	0	0.220	0	0	0.493	0.588
CCR2	ITGB2	9606.ENSP00000292301	9606.ENSP00000380948	0	0	0	0	0.363	0	0	0.392	0.596
CCR2	ITGAL	9606.ENSP00000292301	9606.ENSP00000349252	0	0	0	0	0.292	0	0	0.459	0.601
CCR2	VEGFA	9606.ENSP00000292301	9606.ENSP00000478570	0	0	0	0	0	0	0	0.603	0.603
CCR2	FCGR2B	9606.ENSP00000292301	9606.ENSP00000351497	0	0	0	0	0.201	0	0	0.525	0.604
CCR2	MMP9	9606.ENSP00000292301	9606.ENSP00000361405	0	0	0	0	0.108	0.057	0	0.568	0.605
CCR2	CD40	9606.ENSP00000292301	9606.ENSP00000361359	0	0	0	0	0.053	0	0	0.602	0.607
CCR2	TLR7	9606.ENSP00000292301	9606.ENSP00000370034	0	0	0	0	0.243	0	0	0.507	0.611
CCR2	CTLA4	9606.ENSP00000292301	9606.ENSP00000303939	0	0	0	0	0.139	0	0	0.569	0.613
CCR2	IL13	9606.ENSP00000292301	9606.ENSP00000304915	0	0	0	0	0	0	0	0.623	0.623
CCR2	CSF2	9606.ENSP00000292301	9606.ENSP00000296871	0	0	0	0	0	0	0	0.635	0.635
CCR2	FOXP3	9606.ENSP00000292301	9606.ENSP00000365380	0	0	0	0	0.069	0.057	0	0.621	0.638
CCR2	IL17A	9606.ENSP00000292301	9606.ENSP00000344192	0	0	0	0	0.049	0	0	0.640	0.643
CCR2	VCAM1	9606.ENSP00000292301	9606.ENSP00000294728	0	0	0	0	0.123	0	0	0.611	0.644
CCR2	CD19	9606.ENSP00000292301	9606.ENSP00000437940	0	0	0	0	0.116	0	0	0.616	0.647
CCR2	CSF1	9606.ENSP00000292301	9606.ENSP00000327513	0	0	0	0	0.051	0	0	0.669	0.672
CCR2	FPR1	9606.ENSP00000292301	9606.ENSP00000471493	0	0	0	0.686	0.116	0	0.600	0.455	0.681
CCR2	JAK3	9606.ENSP00000292301	9606.ENSP00000391676	0	0	0	0	0.107	0.056	0.600	0.233	0.706
CCR2	IL6	9606.ENSP00000292301	9606.ENSP00000385675	0	0	0	0	0	0	0	0.730	0.730
CCR2	TLR4	9606.ENSP00000292301	9606.ENSP00000363089	0	0	0	0	0.220	0	0	0.673	0.734
CCR2	CD86	9606.ENSP00000292301	9606.ENSP00000332049	0	0	0	0	0.354	0	0	0.638	0.756
CCR2	TNF	9606.ENSP00000292301	9606.ENSP00000398698	0	0	0	0	0.090	0	0	0.744	0.758
CCR2	ITGAX	9606.ENSP00000292301	9606.ENSP00000454623	0	0	0	0	0.139	0	0	0.740	0.766
CCR2	CCR5	9606.ENSP00000292301	9606.ENSP00000292303	0	0	0	0.968	0.328	0.213	0.600	0.988	0.777
CCR2	PPBP	9606.ENSP00000292301	9606.ENSP00000296028	0	0	0	0	0.139	0	0.600	0.456	0.796
CCR2	CXCL16	9606.ENSP00000292301	9606.ENSP00000293778	0	0	0	0	0.083	0	0.600	0.494	0.798
CCR2	PTPRC	9606.ENSP00000292301	9606.ENSP00000411355	0	0	0	0	0.357	0	0	0.708	0.804
CCR2	PF4	9606.ENSP00000292301	9606.ENSP00000296029	0	0	0	0	0.103	0	0.600	0.502	0.806
CCR2	CXCL5	9606.ENSP00000292301	9606.ENSP00000296027	0	0	0	0	0.060	0	0.600	0.573	0.825
CCR2	JAK2	9606.ENSP00000292301	9606.ENSP00000371067	0	0	0	0	0.065	0.225	0.600	0.483	0.830
CCR2	CXCL11	9606.ENSP00000292301	9606.ENSP00000306884	0	0	0	0	0.062	0	0.600	0.597	0.835
CCR2	CXCL2	9606.ENSP00000292301	9606.ENSP00000427279	0	0	0	0	0	0	0.600	0.651	0.854
CCR2	ITGAM	9606.ENSP00000292301	9606.ENSP00000441691	0	0	0	0	0.252	0	0	0.819	0.859
CCR2	CXCL8	9606.ENSP00000292301	9606.ENSP00000306512	0	0	0	0	0.080	0	0.600	0.681	0.872
CCR2	CXCL9	9606.ENSP00000292301	9606.ENSP00000354901	0	0	0	0	0.108	0	0.600	0.674	0.873
CCR2	CXCL10	9606.ENSP00000292301	9606.ENSP00000305651	0	0	0	0	0.091	0	0.600	0.724	0.891
CCR2	CXCL12	9606.ENSP00000292301	9606.ENSP00000379140	0	0	0	0	0	0.076	0.600	0.740	0.895
CCR2	CXCL1	9606.ENSP00000292301	9606.ENSP00000379110	0	0	0	0	0	0	0.600	0.803	0.918
CCR2	TNFRSF1B	9606.ENSP00000292301	9606.ENSP00000365435	0	0	0	0	0.142	0	0.900	0.322	0.936
CCR2	IL10	9606.ENSP00000292301	9606.ENSP00000412237	0	0	0	0	0.062	0	0.900	0.728	0.972
CCR5	CX3CL1	9606.ENSP00000292303	9606.ENSP00000006053	0	0	0	0	0	0	0.600	0.671	0.862
CCR5	LCP2	9606.ENSP00000292303	9606.ENSP00000046794	0	0	0	0	0.409	0	0	0.252	0.539
CCR5	TBX21	9606.ENSP00000292303	9606.ENSP00000177694	0	0	0	0	0.277	0.056	0	0.601	0.703
CCR5	IL2RB	9606.ENSP00000292303	9606.ENSP00000216223	0	0	0	0	0.216	0	0	0.423	0.528
CCR5	GZMB	9606.ENSP00000292303	9606.ENSP00000216341	0	0	0	0	0.322	0.102	0	0.606	0.739
CCR5	CSF3	9606.ENSP00000292303	9606.ENSP00000225474	0	0	0	0	0	0	0	0.455	0.455
CCR5	IL2	9606.ENSP00000292303	9606.ENSP00000226730	0	0	0	0	0	0	0	0.768	0.768
CCR5	SPI1	9606.ENSP00000292303	9606.ENSP00000227163	0	0	0	0	0.472	0	0	0.208	0.564
CCR5	IL10RA	9606.ENSP00000292303	9606.ENSP00000227752	0	0	0	0	0.423	0	0	0.419	0.650
CCR5	IFNG	9606.ENSP00000292303	9606.ENSP00000229135	0	0	0	0	0.145	0	0	0.682	0.716
CCR5	GAPDH	9606.ENSP00000292303	9606.ENSP00000229239	0	0	0	0	0	0	0	0.500	0.499
CCR5	IL4	9606.ENSP00000292303	9606.ENSP00000231449	0	0	0	0	0.056	0	0	0.695	0.700
CCR5	IL5	9606.ENSP00000292303	9606.ENSP00000231454	0	0	0	0	0	0	0	0.544	0.544
CCR5	SELL	9606.ENSP00000292303	9606.ENSP00000236147	0	0	0	0	0.187	0	0	0.693	0.740
CCR5	KLRK1	9606.ENSP00000292303	9606.ENSP00000240618	0	0	0	0	0.062	0	0	0.467	0.479
CCR5	IRF1	9606.ENSP00000292303	9606.ENSP00000245414	0	0	0	0	0.108	0	0	0.424	0.464
CCR5	TLR2	9606.ENSP00000292303	9606.ENSP00000260010	0	0	0	0	0.268	0	0	0.557	0.662
CCR5	TYROBP	9606.ENSP00000292303	9606.ENSP00000262629	0	0	0	0	0.554	0	0	0.225	0.639
CCR5	MAPK3	9606.ENSP00000292303	9606.ENSP00000263025	0	0	0	0	0	0	0	0.499	0.499
CCR5	IL1A	9606.ENSP00000292303	9606.ENSP00000263339	0	0	0	0	0.062	0	0	0.505	0.515
CCR5	IL1B	9606.ENSP00000292303	9606.ENSP00000263341	0	0	0	0	0.162	0	0	0.665	0.707
CCR5	IL7	9606.ENSP00000292303	9606.ENSP00000263851	0	0	0	0	0.083	0	0	0.559	0.578
CCR5	CD80	9606.ENSP00000292303	9606.ENSP00000264246	0	0	0	0	0.217	0	0	0.625	0.694
CCR5	STAT3	9606.ENSP00000292303	9606.ENSP00000264657	0	0	0	0	0	0.470	0.650	0.595	0.918
CCR5	ICAM1	9606.ENSP00000292303	9606.ENSP00000264832	0	0	0	0	0.076	0	0	0.617	0.631
CCR5	IRF8	9606.ENSP00000292303	9606.ENSP00000268638	0	0	0	0	0.346	0	0	0.308	0.528
CCR5	FCGR2A	9606.ENSP00000292303	9606.ENSP00000271450	0	0	0	0	0.229	0	0	0.488	0.589
CCR5	IFNA1	9606.ENSP00000292303	9606.ENSP00000276927	0	0	0	0	0	0	0	0.603	0.603
CCR5	IL18	9606.ENSP00000292303	9606.ENSP00000280357	0	0	0	0	0.070	0	0	0.558	0.572
CCR5	CSF1R	9606.ENSP00000292303	9606.ENSP00000286301	0	0	0	0	0.568	0	0	0.426	0.742
CCR5	CXCL13	9606.ENSP00000292303	9606.ENSP00000286758	0	0	0	0	0.108	0	0.600	0.654	0.866
CCR5	TLR6	9606.ENSP00000292303	9606.ENSP00000389600	0	0	0	0	0.099	0	0	0.366	0.405
CCR5	FN1	9606.ENSP00000292303	9606.ENSP00000346839	0	0	0	0	0	0	0	0.404	0.405
CCR5	IL1R1	9606.ENSP00000292303	9606.ENSP00000386380	0	0	0	0	0.072	0	0	0.392	0.412
CCR5	IL12RB1	9606.ENSP00000292303	9606.ENSP00000470788	0	0	0	0	0.077	0	0	0.402	0.424
CCR5	MYD88	9606.ENSP00000292303	9606.ENSP00000401399	0	0	0	0	0.070	0	0	0.431	0.448
CCR5	STAT4	9606.ENSP00000292303	9606.ENSP00000376134	0	0	0	0	0.116	0.056	0	0.392	0.448
CCR5	TYK2	9606.ENSP00000292303	9606.ENSP00000431885	0	0	0	0	0	0.056	0	0.451	0.460
CCR5	IL3	9606.ENSP00000292303	9606.ENSP00000296870	0	0	0	0	0	0	0	0.467	0.467
CCR5	VEGFA	9606.ENSP00000292303	9606.ENSP00000478570	0	0	0	0	0	0	0	0.469	0.469
CCR5	LCK	9606.ENSP00000292303	9606.ENSP00000337825	0	0	0	0	0.061	0.225	0	0.343	0.480
CCR5	CSF2RB	9606.ENSP00000292303	9606.ENSP00000384053	0	0	0	0	0.414	0	0	0.149	0.480
CCR5	NOD2	9606.ENSP00000292303	9606.ENSP00000300589	0	0	0	0	0.266	0	0	0.322	0.481
CCR5	PECAM1	9606.ENSP00000292303	9606.ENSP00000457421	0	0	0	0	0.175	0	0	0.399	0.483
CCR5	IL3RA	9606.ENSP00000292303	9606.ENSP00000327890	0	0	0	0	0.100	0	0	0.459	0.492
CCR5	CSF1	9606.ENSP00000292303	9606.ENSP00000327513	0	0	0	0	0.051	0	0	0.495	0.501
CCR5	TLR3	9606.ENSP00000292303	9606.ENSP00000296795	0	0	0	0	0.062	0	0	0.505	0.515
CCR5	STAT5A	9606.ENSP00000292303	9606.ENSP00000341208	0	0	0	0	0.088	0.225	0	0.369	0.515
CCR5	IL2RG	9606.ENSP00000292303	9606.ENSP00000363318	0	0	0	0	0.219	0	0	0.419	0.527
CCR5	JAK1	9606.ENSP00000292303	9606.ENSP00000343204	0	0	0	0	0	0.225	0	0.422	0.533
CCR5	IL2RA	9606.ENSP00000292303	9606.ENSP00000369293	0	0	0	0	0.139	0	0	0.487	0.539
CCR5	TLR9	9606.ENSP00000292303	9606.ENSP00000353874	0	0	0	0	0.077	0	0	0.528	0.545
CCR5	CD274	9606.ENSP00000292303	9606.ENSP00000370989	0	0	0	0	0.109	0	0	0.516	0.550
CCR5	NCAM1	9606.ENSP00000292303	9606.ENSP00000480132	0	0	0	0	0	0	0	0.550	0.550
CCR5	IFNB1	9606.ENSP00000292303	9606.ENSP00000369581	0	0	0	0	0	0	0	0.557	0.557
CCR5	TLR1	9606.ENSP00000292303	9606.ENSP00000354932	0	0	0	0	0.293	0	0	0.409	0.564
CCR5	FASLG	9606.ENSP00000292303	9606.ENSP00000356694	0	0	0	0	0.215	0	0	0.469	0.565
CCR5	VCAM1	9606.ENSP00000292303	9606.ENSP00000294728	0	0	0	0	0.123	0	0	0.531	0.571
CCR5	CD19	9606.ENSP00000292303	9606.ENSP00000437940	0	0	0	0	0.087	0	0	0.561	0.583
CCR5	S1PR1	9606.ENSP00000292303	9606.ENSP00000305416	0	0	0	0	0.086	0	0	0.563	0.584
CCR5	STAT5B	9606.ENSP00000292303	9606.ENSP00000293328	0	0	0	0	0	0.281	0	0.447	0.586
CCR5	MMP9	9606.ENSP00000292303	9606.ENSP00000361405	0	0	0	0	0.231	0.057	0	0.478	0.588
CCR5	ITGAL	9606.ENSP00000292303	9606.ENSP00000349252	0	0	0	0	0.197	0	0	0.521	0.599
CCR5	CSF2	9606.ENSP00000292303	9606.ENSP00000296871	0	0	0	0	0	0	0	0.605	0.605
CCR5	STAT1	9606.ENSP00000292303	9606.ENSP00000354394	0	0	0	0	0.063	0.225	0	0.504	0.608
CCR5	IL13	9606.ENSP00000292303	9606.ENSP00000304915	0	0	0	0	0	0	0	0.608	0.608
CCR5	CD40LG	9606.ENSP00000292303	9606.ENSP00000359663	0	0	0	0	0.143	0	0	0.564	0.610
CCR5	IL7R	9606.ENSP00000292303	9606.ENSP00000306157	0	0	0	0	0.169	0	0	0.561	0.619
CCR5	IL15	9606.ENSP00000292303	9606.ENSP00000296545	0	0	0	0	0.094	0	0	0.600	0.622
CCR5	FCGR2B	9606.ENSP00000292303	9606.ENSP00000351497	0	0	0	0	0.322	0	0	0.471	0.626
CCR5	CD34	9606.ENSP00000292303	9606.ENSP00000310036	0	0	0	0	0.077	0	0	0.621	0.635
CCR5	TLR8	9606.ENSP00000292303	9606.ENSP00000312082	0	0	0	0	0.426	0	0	0.413	0.648
CCR5	IL17A	9606.ENSP00000292303	9606.ENSP00000344192	0	0	0	0	0.049	0	0	0.658	0.661
CCR5	TLR7	9606.ENSP00000292303	9606.ENSP00000370034	0	0	0	0	0.251	0	0	0.568	0.662
CCR5	CD44	9606.ENSP00000292303	9606.ENSP00000398632	0	0	0	0	0.062	0	0	0.666	0.673
CCR5	PRF1	9606.ENSP00000292303	9606.ENSP00000398568	0	0	0	0	0.213	0	0	0.622	0.690
CCR5	IL6	9606.ENSP00000292303	9606.ENSP00000385675	0	0	0	0	0	0	0	0.692	0.692
CCR5	CD40	9606.ENSP00000292303	9606.ENSP00000361359	0	0	0	0	0.087	0	0	0.677	0.693
CCR5	FOXP3	9606.ENSP00000292303	9606.ENSP00000365380	0	0	0	0	0.076	0.057	0	0.677	0.694
CCR5	ITGB2	9606.ENSP00000292303	9606.ENSP00000380948	0	0	0	0	0.534	0	0	0.378	0.698
CCR5	ITGAX	9606.ENSP00000292303	9606.ENSP00000454623	0	0	0	0	0.268	0	0	0.645	0.729
CCR5	CD28	9606.ENSP00000292303	9606.ENSP00000324890	0	0	0	0	0.091	0	0	0.727	0.742
CCR5	CTLA4	9606.ENSP00000292303	9606.ENSP00000303939	0	0	0	0	0.127	0	0	0.722	0.747
CCR5	PTPRC	9606.ENSP00000292303	9606.ENSP00000411355	0	0	0	0	0.351	0	0	0.639	0.756
CCR5	TLR4	9606.ENSP00000292303	9606.ENSP00000363089	0	0	0	0	0.270	0	0	0.681	0.758
CCR5	JAK3	9606.ENSP00000292303	9606.ENSP00000391676	0	0	0	0	0.116	0.056	0.600	0.413	0.778
CCR5	ITGAM	9606.ENSP00000292303	9606.ENSP00000441691	0	0	0	0	0.405	0	0	0.650	0.783
CCR5	CD86	9606.ENSP00000292303	9606.ENSP00000332049	0	0	0	0	0.413	0	0	0.658	0.791
CCR5	PPBP	9606.ENSP00000292303	9606.ENSP00000296028	0	0	0	0	0.154	0	0.600	0.452	0.798
CCR5	TNF	9606.ENSP00000292303	9606.ENSP00000398698	0	0	0	0	0.194	0	0	0.770	0.807
CCR5	CXCL5	9606.ENSP00000292303	9606.ENSP00000296027	0	0	0	0	0.087	0	0.600	0.523	0.810
CCR5	CXCL2	9606.ENSP00000292303	9606.ENSP00000427279	0	0	0	0	0.069	0	0.600	0.548	0.817
CCR5	CXCL16	9606.ENSP00000292303	9606.ENSP00000293778	0	0	0	0	0.099	0	0.600	0.568	0.830
CCR5	PF4	9606.ENSP00000292303	9606.ENSP00000296029	0	0	0	0	0.088	0	0.600	0.598	0.840
CCR5	JAK2	9606.ENSP00000292303	9606.ENSP00000371067	0	0	0	0	0.065	0.470	0.600	0.306	0.844
CCR5	CXCL1	9606.ENSP00000292303	9606.ENSP00000379110	0	0	0	0	0.065	0	0.600	0.620	0.845
CCR5	CXCL11	9606.ENSP00000292303	9606.ENSP00000306884	0	0	0	0	0.136	0	0.600	0.762	0.911
CCR5	CXCL8	9606.ENSP00000292303	9606.ENSP00000306512	0	0	0	0	0.086	0	0.600	0.795	0.918
CCR5	FPR1	9606.ENSP00000292303	9606.ENSP00000471493	0	0	0	0.683	0.177	0	0.900	0.394	0.924
CCR5	CXCL9	9606.ENSP00000292303	9606.ENSP00000354901	0	0	0	0	0.336	0	0.600	0.753	0.928
CCR5	TNFRSF1B	9606.ENSP00000292303	9606.ENSP00000365435	0	0	0	0	0.211	0	0.900	0.339	0.943
CCR5	CXCL10	9606.ENSP00000292303	9606.ENSP00000305651	0	0	0	0	0.225	0	0.600	0.840	0.946
CCR5	IL10	9606.ENSP00000292303	9606.ENSP00000412237	0	0	0	0	0.104	0	0.900	0.709	0.971
CCR5	CXCR4	9606.ENSP00000292303	9606.ENSP00000386884	0	0	0	0.820	0.098	0.695	0.900	0.995	0.975
CCR5	CXCL12	9606.ENSP00000292303	9606.ENSP00000379140	0	0	0	0	0	0.076	0.900	0.865	0.986
CCR7	CX3CL1	9606.ENSP00000246657	9606.ENSP00000006053	0	0	0	0	0	0	0.600	0.531	0.804
CCR7	TBX21	9606.ENSP00000246657	9606.ENSP00000177694	0	0	0	0	0.283	0	0	0.685	0.765
CCR7	IL2RB	9606.ENSP00000246657	9606.ENSP00000216223	0	0	0	0	0.232	0	0	0.618	0.694
CCR7	GZMB	9606.ENSP00000246657	9606.ENSP00000216341	0	0	0	0	0.168	0	0	0.704	0.743
CCR7	IL2	9606.ENSP00000246657	9606.ENSP00000226730	0	0	0	0	0	0	0	0.773	0.773
CCR7	SPI1	9606.ENSP00000246657	9606.ENSP00000227163	0	0	0	0	0.182	0	0	0.322	0.421
CCR7	IL10RA	9606.ENSP00000246657	9606.ENSP00000227752	0	0	0	0	0.317	0	0	0.394	0.568
CCR7	IFNG	9606.ENSP00000246657	9606.ENSP00000229135	0	0	0	0	0.108	0	0	0.734	0.752
CCR7	GAPDH	9606.ENSP00000246657	9606.ENSP00000229239	0	0	0	0	0	0	0	0.464	0.463
CCR7	IL4	9606.ENSP00000246657	9606.ENSP00000231449	0	0	0	0	0	0	0	0.719	0.719
CCR7	IL5	9606.ENSP00000246657	9606.ENSP00000231454	0	0	0	0	0	0	0	0.561	0.561
CCR7	SELL	9606.ENSP00000246657	9606.ENSP00000236147	0	0	0	0	0.330	0	0	0.871	0.910
CCR7	KLRK1	9606.ENSP00000246657	9606.ENSP00000240618	0	0	0	0	0.062	0	0	0.535	0.545
CCR7	TLR6	9606.ENSP00000246657	9606.ENSP00000389600	0	0	0	0	0.082	0	0	0.375	0.402
CCR7	STAT6	9606.ENSP00000246657	9606.ENSP00000300134	0	0	0	0	0.091	0	0	0.370	0.403
CCR7	IL23R	9606.ENSP00000246657	9606.ENSP00000321345	0	0	0	0	0.062	0	0	0.392	0.405
CCR7	KIT	9606.ENSP00000246657	9606.ENSP00000288135	0	0	0	0	0	0	0	0.407	0.407
CCR7	IL9	9606.ENSP00000246657	9606.ENSP00000274520	0	0	0	0	0	0	0	0.409	0.408
CCR7	FN1	9606.ENSP00000246657	9606.ENSP00000346839	0	0	0	0	0	0	0	0.414	0.414
CCR7	IL12RB1	9606.ENSP00000246657	9606.ENSP00000470788	0	0	0	0	0.083	0	0	0.391	0.418
CCR7	IL4R	9606.ENSP00000246657	9606.ENSP00000379111	0	0	0	0	0.089	0	0	0.391	0.421
CCR7	TSLP	9606.ENSP00000246657	9606.ENSP00000339804	0	0	0	0	0	0	0	0.422	0.422
CCR7	IL22	9606.ENSP00000246657	9606.ENSP00000442424	0	0	0	0	0	0	0	0.423	0.422
CCR7	ITCH	9606.ENSP00000246657	9606.ENSP00000480499	0	0	0	0	0	0	0	0.431	0.431
CCR7	IL21	9606.ENSP00000246657	9606.ENSP00000264497	0	0	0	0	0	0	0	0.432	0.432
CCR7	STAT4	9606.ENSP00000246657	9606.ENSP00000376134	0	0	0	0	0.126	0	0	0.378	0.433
CCR7	TLR1	9606.ENSP00000246657	9606.ENSP00000354932	0	0	0	0	0.153	0	0	0.376	0.449
CCR7	KCNA3	9606.ENSP00000246657	9606.ENSP00000358784	0	0	0	0	0.152	0	0	0.379	0.451
CCR7	VEGFA	9606.ENSP00000246657	9606.ENSP00000478570	0	0	0	0	0	0	0	0.460	0.459
CCR7	IL1A	9606.ENSP00000246657	9606.ENSP00000263339	0	0	0	0	0	0	0	0.460	0.459
CCR7	CSF1	9606.ENSP00000246657	9606.ENSP00000327513	0	0	0	0	0.062	0	0	0.451	0.463
CCR7	IL21R	9606.ENSP00000246657	9606.ENSP00000338010	0	0	0	0	0.155	0	0	0.391	0.463
CCR7	LCK	9606.ENSP00000246657	9606.ENSP00000337825	0	0	0	0	0.145	0	0	0.407	0.471
CCR7	STAT5B	9606.ENSP00000246657	9606.ENSP00000293328	0	0	0	0	0.049	0	0	0.469	0.473
CCR7	TLR8	9606.ENSP00000246657	9606.ENSP00000312082	0	0	0	0	0.168	0	0	0.392	0.473
CCR7	MYD88	9606.ENSP00000246657	9606.ENSP00000401399	0	0	0	0	0.076	0	0	0.460	0.479
CCR7	IFNB1	9606.ENSP00000246657	9606.ENSP00000369581	0	0	0	0	0.063	0	0	0.469	0.481
CCR7	MMP9	9606.ENSP00000246657	9606.ENSP00000361405	0	0	0	0	0.097	0	0	0.450	0.482
CCR7	STAT1	9606.ENSP00000246657	9606.ENSP00000354394	0	0	0	0	0.074	0	0	0.465	0.483
CCR7	FASLG	9606.ENSP00000246657	9606.ENSP00000356694	0	0	0	0	0.069	0	0	0.470	0.485
CCR7	CSF1R	9606.ENSP00000246657	9606.ENSP00000286301	0	0	0	0	0.100	0	0	0.458	0.491
CCR7	VAV1	9606.ENSP00000246657	9606.ENSP00000472929	0	0	0	0	0.119	0	0	0.446	0.492
CCR7	ZAP70	9606.ENSP00000246657	9606.ENSP00000264972	0	0	0	0	0.159	0	0	0.424	0.494
CCR7	SRC	9606.ENSP00000246657	9606.ENSP00000362680	0	0	0	0	0	0	0	0.496	0.496
CCR7	TLR3	9606.ENSP00000246657	9606.ENSP00000296795	0	0	0	0	0	0	0	0.508	0.508
CCR7	STAT3	9606.ENSP00000246657	9606.ENSP00000264657	0	0	0	0	0.049	0	0	0.505	0.509
CCR7	STAT5A	9606.ENSP00000246657	9606.ENSP00000341208	0	0	0	0	0.118	0	0	0.471	0.513
CCR7	CD34	9606.ENSP00000246657	9606.ENSP00000310036	0	0	0	0	0	0	0	0.525	0.525
CCR7	IL18	9606.ENSP00000246657	9606.ENSP00000280357	0	0	0	0	0.062	0	0	0.521	0.531
CCR7	ITGB2	9606.ENSP00000246657	9606.ENSP00000380948	0	0	0	0	0.267	0	0	0.391	0.534
CCR7	TLR2	9606.ENSP00000246657	9606.ENSP00000260010	0	0	0	0	0.100	0	0	0.519	0.548
CCR7	FCGR2A	9606.ENSP00000246657	9606.ENSP00000271450	0	0	0	0	0.091	0	0	0.523	0.548
CCR7	VCAM1	9606.ENSP00000246657	9606.ENSP00000294728	0	0	0	0	0.053	0	0	0.552	0.557
CCR7	PECAM1	9606.ENSP00000246657	9606.ENSP00000457421	0	0	0	0	0.071	0	0	0.545	0.560
CCR7	IL2RG	9606.ENSP00000246657	9606.ENSP00000363318	0	0	0	0	0.232	0	0	0.455	0.563
CCR7	IRF8	9606.ENSP00000246657	9606.ENSP00000268638	0	0	0	0	0.231	0	0	0.468	0.573
CCR7	TLR4	9606.ENSP00000246657	9606.ENSP00000363089	0	0	0	0	0.069	0	0	0.564	0.576
CCR7	TLR7	9606.ENSP00000246657	9606.ENSP00000370034	0	0	0	0	0.097	0	0	0.556	0.581
CCR7	FCGR2B	9606.ENSP00000246657	9606.ENSP00000351497	0	0	0	0	0.158	0	0	0.530	0.587
CCR7	TLR9	9606.ENSP00000246657	9606.ENSP00000353874	0	0	0	0	0.098	0	0	0.562	0.588
CCR7	IFNA1	9606.ENSP00000246657	9606.ENSP00000276927	0	0	0	0	0	0	0	0.603	0.603
CCR7	IL13	9606.ENSP00000246657	9606.ENSP00000304915	0	0	0	0	0.060	0	0	0.601	0.608
CCR7	IL2RA	9606.ENSP00000246657	9606.ENSP00000369293	0	0	0	0	0.144	0	0	0.569	0.615
CCR7	IL3RA	9606.ENSP00000246657	9606.ENSP00000327890	0	0	0	0	0.088	0	0	0.600	0.619
CCR7	ITGAL	9606.ENSP00000246657	9606.ENSP00000349252	0	0	0	0	0.173	0	0	0.601	0.656
CCR7	ICAM1	9606.ENSP00000246657	9606.ENSP00000264832	0	0	0	0	0.076	0	0	0.648	0.661
CCR7	IL1B	9606.ENSP00000246657	9606.ENSP00000263341	0	0	0	0	0.113	0	0	0.652	0.678
CCR7	CD274	9606.ENSP00000246657	9606.ENSP00000370989	0	0	0	0	0.133	0	0	0.650	0.684
CCR7	IL17A	9606.ENSP00000246657	9606.ENSP00000344192	0	0	0	0	0	0	0	0.689	0.689
CCR7	IL15	9606.ENSP00000246657	9606.ENSP00000296545	0	0	0	0	0.062	0	0	0.683	0.690
CCR7	JAK2	9606.ENSP00000246657	9606.ENSP00000371067	0	0	0	0	0.069	0	0.600	0.245	0.694
CCR7	CSF2	9606.ENSP00000246657	9606.ENSP00000296871	0	0	0	0	0	0	0	0.695	0.695
CCR7	IL6	9606.ENSP00000246657	9606.ENSP00000385675	0	0	0	0	0.071	0	0	0.686	0.696
CCR7	NCAM1	9606.ENSP00000246657	9606.ENSP00000480132	0	0	0	0	0	0	0	0.696	0.696
CCR7	IL7	9606.ENSP00000246657	9606.ENSP00000263851	0	0	0	0	0.080	0	0	0.686	0.699
CCR7	CD40LG	9606.ENSP00000246657	9606.ENSP00000359663	0	0	0	0	0.130	0	0	0.690	0.719
CCR7	CD44	9606.ENSP00000246657	9606.ENSP00000398632	0	0	0	0	0.073	0	0	0.712	0.721
CCR7	JAK3	9606.ENSP00000246657	9606.ENSP00000391676	0	0	0	0	0.113	0	0.600	0.293	0.727
CCR7	PF4	9606.ENSP00000246657	9606.ENSP00000296029	0	0	0	0	0.090	0	0.600	0.325	0.733
CCR7	PRF1	9606.ENSP00000246657	9606.ENSP00000398568	0	0	0	0	0.162	0	0	0.702	0.739
CCR7	PPBP	9606.ENSP00000246657	9606.ENSP00000296028	0	0	0	0	0.098	0	0.600	0.342	0.741
